	ID	Taxa	Kingdom	Seq_Length	Site	Group
390	Q8TDB6	Homo sapiens	Metazoa	740	False	1
391	Q08963	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	238	False	1
392	Q1MTR2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	207	False	1
393	Q9Y4K3	Homo sapiens	Metazoa	522	False	1
394	Q5JPH6	Homo sapiens	Metazoa	523	False	1
395	P32807	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	602	False	1
396	P87152	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	992	False	1
397	Q5FBB7	Homo sapiens	Metazoa	561	False	1
398	O74361	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	356	False	1
399	Q9Y2I9	Homo sapiens	Metazoa	924	False	1
400	Q94521	Drosophila melanogaster	Metazoa	275	False	1
401	A2AG06	Mus musculus	Metazoa	965	False	1
402	Q8BZT9	Mus musculus	Metazoa	430	False	1
403	O60729	Homo sapiens	Metazoa	498	False	1
404	Q9SR70	Arabidopsis thaliana	Viridiplantae	230	False	1
405	P38826	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	435	False	1
406	O65282	Arabidopsis thaliana	Viridiplantae	253	False	1
407	A8DYY6	Drosophila melanogaster	Metazoa	616	False	1
408	P35195	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	104	False	1
409	Q12931	Homo sapiens	Metazoa	704	False	1
410	Q14DK4	Mus musculus	Metazoa	801	False	1
411	O00488	Homo sapiens	Metazoa	134	False	1
412	P28321	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	313	False	1
413	Q9QXX8	Mus musculus	Metazoa	484	False	1
414	O35387	Mus musculus	Metazoa	280	False	1
415	Q9W413	Drosophila melanogaster	Metazoa	544	False	1
416	O76329	Dictyostelium discoideum	other	1738	False	1
417	P07768	Oryctolagus cuniculus	Metazoa	1827	True	1
418	Q01649	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	594	False	1
419	O75131	Homo sapiens	Metazoa	537	False	1
420	Q8IEG9	Plasmodium falciparum (isolate 3D7)	other	408	False	1
421	Q3U6Q4	Mus musculus	Metazoa	756	False	1
422	Q9ES40	Rattus norvegicus	Metazoa	188	True	1
423	O96000	Homo sapiens	Metazoa	172	False	1
424	Q05016	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	267	False	1
425	Q9V466	Drosophila melanogaster	Metazoa	845	False	1
426	P78549	Homo sapiens	Metazoa	304	False	1
427	Q13015	Homo sapiens	Metazoa	90	False	1
428	P38137	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	543	False	1
429	G5EEG1	Caenorhabditis elegans	Metazoa	482	False	1
430	Q8VWG3	Arabidopsis thaliana	Viridiplantae	303	False	1
431	A4FUC0	Bos taurus	Metazoa	423	False	1
432	P78780	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	357	False	1
433	Q91Z67	Mus musculus	Metazoa	1071	False	1
434	P40160	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	425	False	1
435	Q4VBD9	Mus musculus	Metazoa	706	False	1
436	G5EFF5	Caenorhabditis elegans	Metazoa	753	False	1
437	Q9UHA3	Homo sapiens	Metazoa	163	False	1
438	Q9JHL0	Mus musculus	Metazoa	203	True	1
439	Q6P9H5	Homo sapiens	Metazoa	292	False	1
440	O94621	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	365	False	1
441	Q9JI13	Mus musculus	Metazoa	469	False	1
442	Q06683	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	689	False	1
443	Q1ZXQ0	Dictyostelium discoideum	other	1019	False	1
444	Q96T23	Homo sapiens	Metazoa	1441	False	1
445	O48721	Arabidopsis thaliana	Viridiplantae	321	False	1
446	Q9NQX1	Homo sapiens	Metazoa	630	False	1
447	O60090	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	297	False	1
448	Q86UB2	Homo sapiens	Metazoa	503	False	1
449	P11178	Bos taurus	Metazoa	455	False	1
450	Q14164	Homo sapiens	Metazoa	716	False	1
451	Q7S4E7	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	124	False	1
452	P48526	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1002	False	1
453	Q9VXE6	Drosophila melanogaster	Metazoa	1883	False	1
454	P97577	Rattus norvegicus	Metazoa	393	False	1
455	P40050	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	688	False	1
456	Q6C6R8	Yarrowia lipolytica (strain CLIB 122 / E 150)	Fungi	417	False	1
457	Q8NFV4	Homo sapiens	Metazoa	306	False	1
458	Q9URT8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	111	False	1
459	Q9UQ84	Homo sapiens	Metazoa	846	False	1
460	P97931	Mus musculus	Metazoa	306	False	1
461	Q8VDS3	Mus musculus	Metazoa	158	False	1
462	Q16186	Homo sapiens	Metazoa	407	False	1
463	O80796	Arabidopsis thaliana	Viridiplantae	330	False	1
464	P22135	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	325	False	1
465	Q9NX08	Homo sapiens	Metazoa	183	False	1
466	O13859	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	285	False	1
467	Q9JHI9	Mus musculus	Metazoa	570	True	1
468	Q9EQ10	Rattus norvegicus	Metazoa	573	False	1
469	Q84TI7	Arabidopsis thaliana	Viridiplantae	506	True	1
470	Q99PP2	Mus musculus	Metazoa	2237	False	1
471	P09622	Homo sapiens	Metazoa	509	False	1
472	O00623	Homo sapiens	Metazoa	359	True	1
473	Q9H0C3	Homo sapiens	Metazoa	514	True	1
474	Q86YI8	Homo sapiens	Metazoa	300	False	1
475	Q497V6	Mus musculus	Metazoa	772	False	1
476	Q9SJ50	Arabidopsis thaliana	Viridiplantae	333	False	1
477	Q8NEG4	Homo sapiens	Metazoa	500	False	1
478	Q8GUL2	Arabidopsis thaliana	Viridiplantae	958	False	1
479	V5IM94	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	141	False	1
480	Q9UMS0	Homo sapiens	Metazoa	254	False	1
481	P41541	Bos taurus	Metazoa	961	False	1
482	Q06631	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	534	False	1
483	Q12774	Homo sapiens	Metazoa	1597	False	1
484	P16383	Homo sapiens	Metazoa	781	False	1
485	P38911	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	411	False	1
486	Q2HJ10	Mus musculus	Metazoa	371	True	1
487	Q9H1J1	Homo sapiens	Metazoa	476	False	1
488	Q08116	Homo sapiens	Metazoa	209	False	1
489	Q9CPP6	Mus musculus	Metazoa	116	False	1
490	Q90Z72	Gallus gallus	Metazoa	458	False	1
491	Q8VYZ5	Arabidopsis thaliana	Viridiplantae	900	False	1
492	Q9W1R5	Drosophila melanogaster	Metazoa	1854	False	1
493	F4I8I0	Arabidopsis thaliana	Viridiplantae	596	True	1
494	Q99MZ3	Mus musculus	Metazoa	864	False	1
495	P0CY08	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	210	False	1
496	P20143	Hordeum vulgare	Viridiplantae	143	False	1
497	Q6UL01	Mus musculus	Metazoa	79	False	1
498	Q674X7	Homo sapiens	Metazoa	775	False	1
499	O94276	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	215	False	1
500	Q7TNV0	Mus musculus	Metazoa	380	False	1
501	Q6P1S2	Homo sapiens	Metazoa	294	True	1
502	Q67Y99	Arabidopsis thaliana	Viridiplantae	330	False	1
503	Q9SFB0	Arabidopsis thaliana	Viridiplantae	526	True	1
504	Q96MB7	Homo sapiens	Metazoa	349	False	1
505	P38264	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	188	True	1
506	O70361	Mus musculus	Metazoa	1113	False	1
507	Q8L5Z4	Arabidopsis thaliana	Viridiplantae	584	False	1
508	Q6P926	Mus musculus	Metazoa	205	False	1
509	O14141	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	241	False	1
510	Q9SF47	Arabidopsis thaliana	Viridiplantae	904	False	1
511	Q09969	Caenorhabditis elegans	Metazoa	221	False	1
512	A0A075TXZ8	Penicillium expansum	Fungi	799	False	1
513	P70444	Mus musculus	Metazoa	195	False	1
514	Q7M0E7	Rattus norvegicus	Metazoa	145	False	1
515	Q09LZ8	Mus musculus	Metazoa	540	False	1
516	Q9JIH2	Mus musculus	Metazoa	466	False	1
517	P36168	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1195	False	1
518	O74418	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	244	False	1
519	Q8IZY2	Homo sapiens	Metazoa	2146	True	1
520	Q93ZF6	Arabidopsis thaliana	Viridiplantae	153	False	1
521	P11914	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	482	False	1
522	Q0P5N6	Homo sapiens	Metazoa	173	False	1
523	Q60676	Mus musculus	Metazoa	499	False	1
524	O70404	Mus musculus	Metazoa	101	True	1
525	Q9LMK5	Arabidopsis thaliana	Viridiplantae	160	False	1
526	P17861	Homo sapiens	Metazoa	261	False	1
527	P53266	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	389	True	1
528	P34981	Homo sapiens	Metazoa	398	True	1
529	Q9QYL0	Mus musculus	Metazoa	170	False	1
530	Q38796	Arabidopsis thaliana	Viridiplantae	953	False	1
531	O94329	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	183	False	1
532	C4R5T1	Komagataella phaffii (strain GS115 / ATCC 20864)	Fungi	384	False	1
533	Q61146	Mus musculus	Metazoa	521	True	1
534	A9D2P7	Caenorhabditis elegans	Metazoa	672	False	1
535	Q03468	Homo sapiens	Metazoa	1493	False	1
536	Q4KMQ1	Homo sapiens	Metazoa	711	False	1
537	O60671	Homo sapiens	Metazoa	282	False	1
538	A2AIV2	Mus musculus	Metazoa	1811	False	1
539	P53220	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	239	True	1
540	Q9FNP4	Arabidopsis thaliana	Viridiplantae	174	False	1
541	P40471	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	297	False	1
542	Q9H0W9	Homo sapiens	Metazoa	315	False	1
543	P54797	Mus musculus	Metazoa	276	False	1
544	P53734	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	629	False	1
545	O74904	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	122	False	1
546	O14423	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	514	False	1
547	Q9U1H0	Drosophila melanogaster	Metazoa	1832	False	1
548	Q9NX47	Homo sapiens	Metazoa	278	False	1
549	Q00723	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	242	False	1
550	Q9FJK3	Arabidopsis thaliana	Viridiplantae	321	False	1
551	Q8H124	Arabidopsis thaliana	Viridiplantae	280	False	1
552	O09053	Mus musculus	Metazoa	1401	False	1
553	Q9XVI2	Caenorhabditis elegans	Metazoa	811	False	1
554	B1AXD8	Mus musculus	Metazoa	201	False	1
555	P06652	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	596	False	1
556	Q9D385	Mus musculus	Metazoa	163	False	1
557	Q8NEZ2	Homo sapiens	Metazoa	397	False	1
558	Q9UJX5	Homo sapiens	Metazoa	808	False	1
559	Q9LUI2	Arabidopsis thaliana	Viridiplantae	1728	False	1
560	A0A509AFM3	Plasmodium berghei (strain Anka)	other	304	True	1
561	P40156	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	214	False	1
562	Q6S591	Arabidopsis thaliana	Viridiplantae	253	False	1
563	Q7Z4V0	Homo sapiens	Metazoa	828	False	1
564	P53944	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	314	False	1
565	Q6NKS4	Arabidopsis thaliana	Viridiplantae	258	False	1
566	O74489	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	329	False	1
567	Q8TD16	Homo sapiens	Metazoa	824	False	1
568	Q8CI15	Mus musculus	Metazoa	382	False	1
569	Q03898	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	291	False	1
570	Q9W148	Drosophila melanogaster	Metazoa	731	False	1
571	Q09761	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	699	False	1
572	Q80VL1	Mus musculus	Metazoa	560	False	1
573	P07199	Homo sapiens	Metazoa	599	False	1
574	Q5T3J3	Homo sapiens	Metazoa	769	False	1
575	Q6AYD3	Rattus norvegicus	Metazoa	394	False	1
576	P54987	Mus musculus	Metazoa	488	False	1
577	Q08913	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	375	True	1
578	Q9SL05	Arabidopsis thaliana	Viridiplantae	133	False	1
579	Q9UPV0	Homo sapiens	Metazoa	1460	False	1
580	Q19253	Caenorhabditis elegans	Metazoa	592	False	1
581	B5X0I6	Arabidopsis thaliana	Viridiplantae	1091	False	1
582	G5ED29	Caenorhabditis elegans	Metazoa	959	False	1
583	Q9TZ70	Caenorhabditis elegans	Metazoa	205	False	1
584	Q8N3F8	Homo sapiens	Metazoa	863	False	1
585	Q9H8K7	Homo sapiens	Metazoa	445	False	1
586	Q09349	Caenorhabditis elegans	Metazoa	984	False	1
587	P47096	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	177	False	1
588	Q7TN79	Mus musculus	Metazoa	314	False	1
589	Q9USX4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	108	False	1
590	Q9NUQ6	Homo sapiens	Metazoa	558	False	1
591	Q9USU8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	551	False	1
592	Q6ZIK5	Oryza sativa subsp. japonica	Viridiplantae	394	False	1
593	O42855	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	303	False	1
594	Q10154	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	240	False	1
595	F4IY03	Arabidopsis thaliana	Viridiplantae	332	False	1
596	O02696	Sus scrofa	Metazoa	877	False	1
597	Q6Z2G7	Oryza sativa subsp. japonica	Viridiplantae	361	False	1
598	Q00873	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	224	False	1
599	O94286	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	178	False	1
600	Q23238	Caenorhabditis elegans	Metazoa	893	False	1
601	Q8QG92	Xenopus laevis	Metazoa	824	False	1
602	F1MH24	Bos taurus	Metazoa	957	False	1
603	Q8N684	Homo sapiens	Metazoa	471	False	1
604	Q9UBD5	Homo sapiens	Metazoa	711	False	1
605	P40344	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	310	False	1
606	Q08287	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	484	False	1
607	O95721	Homo sapiens	Metazoa	258	False	1
608	Q6PDX6	Mus musculus	Metazoa	566	False	1
609	P42847	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	217	False	1
610	O23365	Arabidopsis thaliana	Viridiplantae	580	False	1
611	P27516	Dunaliella salina	Viridiplantae	172	False	1
612	Q15424	Homo sapiens	Metazoa	915	False	1
613	P38777	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	243	False	1
614	Q10F03	Oryza sativa subsp. japonica	Viridiplantae	529	False	1
615	O95071	Homo sapiens	Metazoa	2799	False	1
616	Q03330	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	439	False	1
617	Q08421	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	412	False	1
618	Q9Y275	Homo sapiens	Metazoa	285	True	1
619	Q9UIL1	Homo sapiens	Metazoa	159	False	1
620	P13468	Drosophila melanogaster	Metazoa	463	False	1
621	Q9H7E2	Homo sapiens	Metazoa	651	False	1
622	Q9DBU6	Mus musculus	Metazoa	334	False	1
623	Q05635	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	350	False	1
624	Q53S58	Homo sapiens	Metazoa	311	True	1
625	Q9JLR5	Mus musculus	Metazoa	209	False	1
626	P84817	Rattus norvegicus	Metazoa	152	False	1
627	Q8H157	Arabidopsis thaliana	Viridiplantae	585	True	1
628	Q5TKA1	Homo sapiens	Metazoa	542	False	1
629	A1Z8D0	Drosophila melanogaster	Metazoa	459	False	1
630	O96007	Homo sapiens	Metazoa	188	False	1
631	P39988	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	312	False	1
632	Q12072	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	812	False	1
633	Q504T8	Homo sapiens	Metazoa	468	False	1
634	O02274	Caenorhabditis elegans	Metazoa	539	False	1
635	Q9H3K6	Homo sapiens	Metazoa	86	False	1
636	P83456	Gadus morhua	Metazoa	477	False	1
637	Q8IG69	Caenorhabditis elegans	Metazoa	100	False	1
638	Q96AP4	Homo sapiens	Metazoa	578	False	1
639	F4HQA1	Arabidopsis thaliana	Viridiplantae	589	False	1
640	Q6UN15	Homo sapiens	Metazoa	594	False	1
641	Q9FFA7	Arabidopsis thaliana	Viridiplantae	368	False	1
642	Q8GWA7	Arabidopsis thaliana	Viridiplantae	349	False	1
643	O54724	Mus musculus	Metazoa	392	False	1
644	Q23590	Caenorhabditis elegans	Metazoa	1390	False	1
645	Q8L774	Arabidopsis thaliana	Viridiplantae	389	False	1
646	Q9BPX6	Homo sapiens	Metazoa	476	False	1
647	Q09275	Caenorhabditis elegans	Metazoa	382	False	1
648	O94248	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	4717	False	1
649	Q9USM1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	388	False	1
650	Q9FKP4	Arabidopsis thaliana	Viridiplantae	1264	False	1
651	Q9Z2F5	Rattus norvegicus	Metazoa	430	False	1
652	Q9Y3E7	Homo sapiens	Metazoa	222	False	1
653	P56288	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	458	False	1
654	P22293	Drosophila melanogaster	Metazoa	1325	False	1
655	Q9WTR1	Mus musculus	Metazoa	756	False	1
656	Q923W1	Mus musculus	Metazoa	853	False	1
657	P54860	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	961	False	1
658	P38193	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	441	False	1
659	Q5T8A7	Homo sapiens	Metazoa	1209	False	1
660	A0A455ZAR2	Homo sapiens	Metazoa	87	False	1
661	Q99MI9	Cricetulus longicaudatus	Metazoa	692	False	1
662	P36521	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	249	False	1
663	Q8WT44	Caenorhabditis elegans	Metazoa	1178	False	1
664	Q6X7J9	Arabidopsis thaliana	Viridiplantae	251	False	1
665	Q1HG44	Homo sapiens	Metazoa	320	True	1
666	A1Z7A8	Drosophila melanogaster	Metazoa	634	False	1
667	P32338	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	300	False	1
668	P36152	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	348	False	1
669	Q9P7Y0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	395	False	1
670	Q9DB10	Mus musculus	Metazoa	107	True	1
671	P07834	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	779	False	1
672	O43031	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	381	False	1
673	Q9FIG9	Arabidopsis thaliana	Viridiplantae	801	False	1
674	Q2TBE6	Mus musculus	Metazoa	479	False	1
675	P53721	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	224	True	1
676	O94444	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	243	False	1
677	Q9Z2F6	Mus musculus	Metazoa	448	False	1
678	Q5XV40	Arabidopsis thaliana	Viridiplantae	358	True	1
679	Q8BVN3	Mus musculus	Metazoa	442	True	1
680	O88942	Mus musculus	Metazoa	717	False	1
681	O00257	Homo sapiens	Metazoa	560	False	1
682	Q94CD4	Arabidopsis thaliana	Viridiplantae	134	False	1
683	P30658	Mus musculus	Metazoa	519	False	1
684	P78811	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	506	False	1
685	Q9H649	Homo sapiens	Metazoa	340	False	1
686	O43924	Homo sapiens	Metazoa	150	False	1
687	Q04779	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	684	False	1
688	Q92466	Homo sapiens	Metazoa	427	False	1
689	O65312	Arabidopsis thaliana	Viridiplantae	689	False	1
690	Q9H2K2	Homo sapiens	Metazoa	1166	False	1
691	Q8VDF2	Mus musculus	Metazoa	782	False	1
692	Q6PJT7	Homo sapiens	Metazoa	736	False	1
693	Q5EAW4	Xenopus laevis	Metazoa	860	False	1
694	Q06629	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	674	False	1
695	Q9BLG3	Dictyostelium discoideum	other	431	True	1
696	Q8WXI7	Homo sapiens	Metazoa	14507	False	1
697	Q9LVS0	Arabidopsis thaliana	Viridiplantae	365	False	1
698	Q1MTR4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	424	False	1
699	O13709	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	244	False	1
700	Q6AX31	Xenopus laevis	Metazoa	660	True	1
701	Q6Z6M4	Oryza sativa subsp. japonica	Viridiplantae	572	False	1
702	Q9ES73	Rattus norvegicus	Metazoa	775	False	1
703	Q9LTR2	Arabidopsis thaliana	Viridiplantae	381	False	1
704	Q9P7S6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	274	False	1
705	Q53GS7	Homo sapiens	Metazoa	698	False	1
706	Q8K136	Mus musculus	Metazoa	229	False	1
707	Q93WE4	Arabidopsis thaliana	Viridiplantae	216	False	1
708	Q86UA6	Homo sapiens	Metazoa	219	False	1
709	Q9C0C6	Homo sapiens	Metazoa	399	False	1
710	P53148	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	917	False	1
711	P19173	Ipomoea batatas	Viridiplantae	64	True	1
712	Q9LDC0	Arabidopsis thaliana	Viridiplantae	365	False	1
713	P59382	Rattus norvegicus	Metazoa	212	False	1
714	P31376	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	625	False	1
715	Q99JS0	Mus musculus	Metazoa	100	True	1
716	Q9Y7X6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	684	False	1
717	O24370	Solanum tuberosum	Viridiplantae	899	False	1
718	Q6IPU0	Homo sapiens	Metazoa	288	False	1
719	Q9C5Q2	Arabidopsis thaliana	Viridiplantae	262	False	1
720	Q52K88	Arabidopsis thaliana	Viridiplantae	202	False	1
721	Q10308	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	269	False	1
722	P0C2C1	Rattus norvegicus	Metazoa	160	False	1
723	Q9ESX4	Mus musculus	Metazoa	241	False	1
724	O60150	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	361	False	1
725	B7SXM5	Danio rerio	Metazoa	180	False	1
726	Q5VWP2	Homo sapiens	Metazoa	391	False	1
727	Q9M1X2	Arabidopsis thaliana	Viridiplantae	279	False	1
728	Q7S7U5	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	71	True	1
729	P08153	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	709	False	1
730	P38088	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	690	False	1
731	F4J117	Arabidopsis thaliana	Viridiplantae	591	False	1
732	P13010	Homo sapiens	Metazoa	732	False	1
733	Q9P2Y4	Homo sapiens	Metazoa	722	False	1
734	Q5BJF2	Homo sapiens	Metazoa	176	True	1
735	Q9TYY7	Caenorhabditis elegans	Metazoa	478	True	1
736	O13725	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	242	False	1
737	O75531	Homo sapiens	Metazoa	89	False	1
738	P82403	Spinacia oleracea	Viridiplantae	211	False	1
739	Q8IYM2	Homo sapiens	Metazoa	578	False	1
740	Q6EPW7	Oryza sativa subsp. japonica	Viridiplantae	233	False	1
741	P49916	Homo sapiens	Metazoa	1009	False	1
742	Q9Y239	Homo sapiens	Metazoa	953	False	1
743	P25367	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	405	False	1
744	P92276	Chlamydomonas reinhardtii	Viridiplantae	62	True	1
745	O74317	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	113	False	1
746	Q9UTA6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	303	False	1
747	P52591	Rattus norvegicus	Metazoa	1199	True	1
748	Q9ULX3	Homo sapiens	Metazoa	412	False	1
749	Q8H1U5	Arabidopsis thaliana	Viridiplantae	865	False	1
750	Q9N5S3	Caenorhabditis elegans	Metazoa	365	False	1
751	Q6P7B7	Rattus norvegicus	Metazoa	404	True	1
752	Q8BGS1	Mus musculus	Metazoa	731	False	1
753	Q60949	Mus musculus	Metazoa	1255	False	1
754	C4QWS8	Komagataella phaffii (strain GS115 / ATCC 20864)	Fungi	363	False	1
755	P40087	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	428	False	1
756	Q7Z7A4	Homo sapiens	Metazoa	578	False	1
757	Q9SL95	Arabidopsis thaliana	Viridiplantae	456	True	1
758	Q9ZNV9	Arabidopsis thaliana	Viridiplantae	154	False	1
759	O74560	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	636	False	1
760	Q3E798	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	87	True	1
761	Q21773	Caenorhabditis elegans	Metazoa	489	False	1
762	P27469	Homo sapiens	Metazoa	103	False	1
763	Q9Y4P1	Homo sapiens	Metazoa	393	False	1
764	Q10B19	Oryza sativa subsp. japonica	Viridiplantae	250	False	1
765	Q9BVL4	Homo sapiens	Metazoa	669	False	1
766	Q9NUX5	Homo sapiens	Metazoa	634	False	1
767	Q94527	Drosophila melanogaster	Metazoa	971	False	1
768	P41073	Drosophila melanogaster	Metazoa	716	False	1
769	Q4FZC9	Mus musculus	Metazoa	975	False	1
770	Q9FJJ3	Arabidopsis thaliana	Viridiplantae	309	False	1
